tmdbId,tmdb_status,tmdb_title,original_title,director,tmdb_genres,release_date,runtime,original_language,tmdb_rating,tmdb_vote_count,popularity,overview
9090,ok,"To Wong Foo, Thanks for Everything! Julie Newmar","To Wong Foo, Thanks for Everything! Julie Newmar",Beeban Kidron,Comedy | Drama,1995-09-08,108.0,en,7.4,829.0,7.6396,"Manhattan drag queens Vida Boheme and Noxeema Jackson impress regional judges in competition, securing berths in the Nationals in Los Angeles. When the two meet pathetic drag novice Chi-Chi Rodriguez — one of the losers that evening — the charmed Vida and Noxeema agree to take the hopeless youngster under their joined wing. Soon the three set off on a madcap road trip across America and struggle to make it to Los Angeles in time."
14275,ok,Hoop Dreams,Hoop Dreams,Steve James,Documentary,1994-09-12,174.0,en,7.589,338.0,2.0453,"Every school day, African-American teenagers William Gates and Arthur Agee travel 90 minutes each way from inner-city Chicago to St. Joseph High School in Westchester, Illinois, a predominately white suburban school well-known for the excellence of its basketball program. Gates and Agee dream of NBA stardom, and with the support of their close-knit families, they battle the social and physical obstacles that stand in their way. This acclaimed documentary was shot over the course of five years."
11934,ok,The Hudsucker Proxy,The Hudsucker Proxy,Joel Coen | Ethan Coen,Comedy | Drama | Fantasy,1994-03-11,111.0,en,7.066,1214.0,4.7094,A naive business graduate is installed as president of a manufacturing company as part of a stock scam.
9268,ok,Eraser,Eraser,Chuck Russell,Action | Mystery | Thriller,1996-06-21,115.0,en,6.096,2088.0,9.3344,"John ""The Eraser"" Kruger is the top gun in the US Marshall Witness Protection Program; he protects witnesses by erasing their pasts. His latest assignment is whistle-blower Dr. Lee Cullen, who has evidence that her employer, a major arms corporation, is entangled in a conspiracy involving a high-tech railgun, but there is danger lurking closer to home for Kruger, from within his own department."
702,ok,A Streetcar Named Desire,A Streetcar Named Desire,Elia Kazan,Drama | Thriller,1951-09-18,122.0,en,7.6,1502.0,5.9548,"A disturbed, aging Southern belle moves in with her sister for solace — but being face-to-face with her brutish brother-in-law accelerates her downward spiral."
9404,ok,Police Story 4: First Strike,警察故事4之簡單任務,Stanley Tong Gwai-Lai,Action | Adventure | Comedy | Crime | Drama | Thriller,1996-02-10,107.0,cn,6.5,549.0,7.7715,"Hong Kong cop Chan Ka-Kui returns, working with Interpol to track down and arrest an illegal weapons dealer. Chan later realizes that things are not as simple as they appear and soon finds himself to be a pawn of an organization posing as Russian intelligence."
61563,ok,Touch,Touch,Paul Schrader,Comedy | Drama | Romance,1997-02-14,96.0,en,5.574,47.0,1.4234,"At the discovery of his ability to work miracles, Juvenal becomes a media sensation, but now he's prone to those who want to exploit him."
17015,ok,Persuasion,Persuasion,Roger Michell,Drama | Romance,1995-05-01,107.0,en,7.197,151.0,3.661,"In early 19th-century England, dire financial straits reacquaint the aristocratic Anne Elliot with her wealthy ex-fiance Frederick Wentworth. The two must choose between either putting the past behind them or listening to their hearts."
9283,ok,Beautiful Girls,Beautiful Girls,Ted Demme,Comedy | Drama | Romance,1996-02-09,112.0,en,6.669,409.0,5.1662,"During a snowy winter in the small fictional town of Knight's Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires."
13701,ok,Immortal Beloved,Immortal Beloved,Bernard Rose,Drama | Music | Romance,1994-12-16,121.0,en,7.111,376.0,4.1412,"A chronicle of the life of infamous classical composer Ludwig van Beethoven and his painful struggle with hearing loss. Following Beethoven's death in 1827, his assistant, Schindler, searches for an elusive woman referred to in the composer's love letters as ""immortal beloved."" As Schindler solves the mystery, a series of flashbacks reveal Beethoven's transformation from passionate young man to troubled musical genius."
108,ok,Three Colors: Blue,Trois couleurs : Bleu,Krzysztof Kieślowski,Drama,1993-09-08,98.0,fr,7.612,1933.0,6.0152,"The wife of a famous composer survives a car accident that kills her husband and daughter. Now alone, she shakes off her old identity and explores her newfound freedom but finds that she is unbreakably bound to other humans, including her husband’s mistress, whose existence she never suspected."
109,ok,Three Colors: White,Trois couleurs : Blanc,Krzysztof Kieślowski,Comedy | Drama | Mystery,1994-01-26,92.0,fr,7.441,1350.0,6.2386,"Polish immigrant Karol Karol finds himself out of a marriage, a job and a country when his French wife, Dominique, divorces him after six months due to his impotence. Forced to leave France after losing the business they jointly owned, Karol enlists fellow Polish expatriate Mikołaj to smuggle him back to their homeland."
20306,ok,Swimming with Sharks,Swimming with Sharks,George Huang,Crime | Comedy,1994-09-10,93.0,en,6.612,340.0,2.05,"Guy is a young film executive who's willing to do whatever it takes to make it in Hollywood. He begins working for famed producer Buddy Ackerman, a domineering, manipulative, coldhearted boss. When Guy also finds out that his cynical girlfriend, Dawn, has been using sex as a career move, he reaches his limit. Guy decides to exact revenge on Buddy by kidnapping him and subjecting him to cruel and unusual punishment."
52038,ok,A Man of No Importance,A Man of No Importance,Suri Krishnamma,Comedy | Drama,1994-12-24,99.0,en,6.2,20.0,1.1536,"Alfie Byrne is a middle-aged bus conductor in Dublin in 1963. He would appear to live a life of quiet desperation: he's gay, but firmly closeted, and his sister is always trying to find him ""the right girl"". His passion is Oscar Wilde, his hobby is putting on amateur theatre productions in the local church hall. We follow him as he struggles with temptation, friendship, disapproval, and the conservative yet oddly lyrical world of Ireland in the early 1960s."
10997,ok,Farewell My Concubine,霸王别姬,Chen Kaige,Drama,1993-01-01,171.0,zh,7.92,698.0,8.8419,"In an epic tale of theater, gender, love and class, two Beijing opera actors navigate political turmoil as their friendship evolves over decades."
25440,ok,Widows' Peak,Widows' Peak,John Irvin,Comedy | Thriller | Mystery | Romance,1994-04-15,101.0,en,6.5,20.0,2.4881,Scandal and mystery reign following the arrival of Edwina in a small Irish town populated entirely by widows. Edwina quickly falls out with the locals while also falling in with the son of the community's leader
11446,ok,Welcome to the Dollhouse,Welcome to the Dollhouse,Todd Solondz,Comedy | Drama,1996-03-22,88.0,en,7.088,511.0,3.6983,An unattractive 7th grader struggles to cope with suburban life as the middle child with inattentive parents and bullies at school.
37345,ok,Princess Caraboo,Princess Caraboo,Michael Austin,Comedy | Drama | History | Mystery,1994-09-16,97.0,en,5.531,32.0,3.3882,"Bristol, England, early 19th century. A beautiful young stranger who speaks a weird language is tried for the crime of begging. But when a man claims that he can translate her dialect, it is understood that the woman is a princess from a far away land. She is then welcomed by a family of haughty aristocrats that only wants to heighten their prestige. However, the local reporter is not at all convinced she is what she claims to be and investigates. Is Caraboo really a princess?"
47333,ok,Jane Eyre,Jane Eyre,Franco Zeffirelli,Drama | Romance,1996-01-20,113.0,en,6.9,248.0,4.5171,"After a bleak childhood, Jane Eyre goes out into the world to become a governess. As she lives happily in her new position at Thornfield Hall, she meets the dark, cold, and abrupt master of the house, Edward Rochester. Jane and her employer grow close in friendship and she soon finds herself falling in love with him. Happiness seems to have found Jane at last, but could Rochester's terrible secret be about to destroy it forever?"
11876,ok,The Horseman on the Roof,Le Hussard sur le toit,Jean-Paul Rappeneau,Adventure | Romance | History | Drama,1995-09-20,135.0,fr,6.55,161.0,2.8959,"In a time of war and disease, a young officer gallantly tries to help a young woman find her husband."
1645,ok,A Time to Kill,A Time to Kill,Joel Schumacher,Crime | Drama | Thriller,1996-07-24,149.0,en,7.393,3039.0,10.8041,"A young lawyer defends a black man accused of murdering two white men who raped his 10-year-old daughter, sparking a rebirth of the KKK."
18203,ok,Big Night,Big Night,Campbell Scott | Stanley Tucci,Drama | Romance | Comedy,1996-09-20,109.0,en,7.0,277.0,3.0813,"Primo and Secondo, two immigrant brothers, pin their hopes on a banquet honoring Louis Prima to save their struggling restaurant."
8367,ok,Robin Hood: Prince of Thieves,Robin Hood: Prince of Thieves,Kevin Reynolds,Action | Adventure | Drama,1991-06-14,143.0,en,6.9,3651.0,10.0965,"Nobleman crusader Robin of Locksley breaks out of a Jerusalem prison with the help of Moorish fellow prisoner Azeem and travels back home to England. But upon arrival he discovers his dead father in the ruins of his family estate, killed by the vicious sheriff of Nottingham, Robin and Azeem join forces with outlaws Little John and Will Scarlett to save the kingdom from the sheriff's villainy."
25147,ok,Jude,Jude,Michael Winterbottom,Drama | Romance,1996-02-06,123.0,en,6.315,149.0,3.0318,"In late 19th-century England, Jude aspires to be an academic, but is hobbled by his blue-collar background. Instead, he works as a stonemason and is trapped in an unloving marriage to a farmer's daughter named Arabella. But when his wife leaves him, Jude sees an opportunity to improve himself. He moves to the city and begins an affair with his married cousin, Sue, courting tragedy every step of the way."
26561,ok,Enchanted April,Enchanted April,Mike Newell,Romance | Drama,1991-11-27,95.0,en,6.8,77.0,2.2419,"When married British women Rose Arbuthnot and Lottie Wilkins decide to take a break from their respective spouses, they stay at a castle in Italy for a quiet holiday. Joining the ladies is Caroline Dester, a young socialite, and Mrs. Fisher, an older aristocrat. Liberated from their daily routines, the four women ease into life in rural Italy, and each finds herself transformed by the experience."
10404,ok,Raise the Red Lantern,大红灯笼高高挂,Zhang Yimou,Drama,1991-12-18,125.0,zh,7.922,812.0,5.8754,"In 1920s China, 19-year-old Songlian becomes a concubine of a powerful lord and is forced to compete with his three wives for the privileges gained."
12709,ok,Ridicule,Ridicule,Patrice Leconte,Comedy | Drama | Romance,1996-05-09,102.0,fr,6.936,225.0,1.81,"To get royal backing on a needed drainage project, a poor French lord must learn to play the delicate games of wit at court at Versailles."
9819,ok,Marvin's Room,Marvin's Room,Jerry Zaks,Drama,1996-12-18,98.0,en,6.72,636.0,5.3403,A leukemia patient attempts to end a 20-year feud with her sister to get her bone marrow.
784,ok,Kolya,Kolja,Jan Svěrák,Drama | Comedy,1996-05-15,105.0,cs,7.4,215.0,2.6764,"After a fictitious marriage with a Russian emigrant, Cellisten Louka, a Czech man, must suddenly take responsibility for her son. However, it’s not long before the communication barrier is broken between the two new family members."
9403,ok,Private Parts,Private Parts,Betty Thomas,Comedy | Drama,1997-03-07,109.0,en,6.5,390.0,4.2903,"The life and career of shock-jock superstar Howard Stern is recounted from his humble beginnings to his view from the top. Possessing a desire to be an on-air personality since childhood, Stern meanders through the radio world, always with his supportive wife, Alison, by his side. Landing a gig in Washington, D.C., Stern meets Robin Quivers, who will become his long-time partner in crime. When the two move to New York, they face the wrath of NBC executives."
